match_id,home_team,away_team,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,team1_entropy_segment,team2_entropy_segment,SEI
68329,Barcelona,Sevilla,4.377804283,3.449192337,1.487123039,1.565648849,10.87976851,0.409597878,0.309810501,0.099787377
68330,Real Madrid,Barcelona,3.00141857,4.608897987,1.16888648,1.222385785,10.00158882,0.305443258,0.455467502,-0.150024244
68331,Barcelona,Real Zaragoza,4.428676748,2.85030879,1.82421189,1.694051118,10.79724855,0.398112163,0.276039729,0.122072434
68332,Valencia,Barcelona,2.380678604,5.217615262,1.147047146,1.451921361,10.19726237,0.263360177,0.481770584,-0.218410407
68333,Barcelona,Athletic Club,5.315350587,2.489870896,1.701345966,1.378005935,10.88457338,0.458631715,0.258458538,0.200173177
68334,Sevilla,Barcelona,3.332062763,4.354005233,1.32901778,1.477498836,10.49258461,0.33171463,0.400809175,-0.069094545
68335,Barcelona,Real Madrid,4.625594712,3.189170148,1.480076086,1.55240397,10.84724492,0.433098232,0.287339531,0.145758701
68336,Gimnàstic Tarragona,Barcelona,2.652705155,5.693323782,0.936340885,1.064983489,10.34735331,0.268797989,0.537787878,-0.268989889
68339,Getafe,Barcelona,3.39907618,4.517568156,1.040589096,1.384205445,10.34143888,0.361912165,0.403614222,-0.041702057
68340,Racing Santander,Barcelona,2.405471297,5.677415286,0.977827045,1.09379956,10.15451319,0.2483077,0.54768187,-0.29937417
68341,Recreativo Huelva,Barcelona,2.819780743,5.783194591,1.066806063,1.18687263,10.85665403,0.270787602,0.521627383,-0.250839781
68342,Barcelona,Athletic Club,5.188251278,2.220997979,1.631468803,1.631390813,10.67210887,0.486143212,0.208119688,0.278023524
68347,Athletic Club,Barcelona,2.441810821,5.587904628,0.959719594,1.150442378,10.13987742,0.259621837,0.532272889,-0.272651051
68348,Espanyol,Barcelona,2.756580258,4.59381921,1.234504939,1.209163838,9.794068245,0.278866666,0.471628357,-0.192761691
68350,Barcelona,Atlético Madrid,4.283986594,3.029108878,1.691383963,1.457219561,10.461699,0.387109416,0.311925748,0.075183669
68351,Real Zaragoza,Barcelona,3.144250363,4.537258872,1.372579622,1.465527682,10.51961654,0.307729698,0.422478405,-0.114748706
68352,Barcelona,Getafe,4.876610104,2.865759275,1.465054452,1.496034772,10.7034586,0.458505106,0.264847005,0.193658101
68353,Espanyol,Barcelona,2.900673991,4.360773348,1.458489753,1.122623703,9.842560794,0.260583398,0.47717657,-0.216593171
68354,Barcelona,Racing Santander,5.5322305,1.9648228,1.532459358,1.60877513,10.63828779,0.527203849,0.177519829,0.349684021
68356,Espanyol,Barcelona,3.128714976,4.293608759,1.19388857,1.239602916,9.855815221,0.322086936,0.431003861,-0.108916925
68358,Recreativo Huelva,Barcelona,3.375650017,4.207991204,1.322383827,1.229281089,10.13530614,0.323872534,0.424367442,-0.100494909
68359,Barcelona,Espanyol,4.962638449,2.307793732,1.814416785,1.752699842,10.83754881,0.452216787,0.218638985,0.233577802
68360,Barcelona,Levante,5.788606977,2.205046823,1.413419704,1.391435968,10.79850947,0.534020298,0.206234996,0.327785301
68361,Real Madrid,Barcelona,4.407420251,3.568041705,0.987723917,1.208066493,10.17125237,0.454984564,0.329133425,0.125851139
68363,Real Valladolid,Barcelona,3.539539752,4.491806106,1.129719317,1.016267993,10.17733317,0.336639115,0.452501392,-0.115862278
68364,Villarreal,Barcelona,3.304832576,4.002672414,1.453819014,1.668313439,10.42963744,0.33743522,0.363212816,-0.025777597
68365,Atlético Madrid,Barcelona,2.572777813,4.821870709,1.29273364,1.521043855,10.20842602,0.274389805,0.449977351,-0.175587545
68366,Barcelona,Mallorca,3.824840151,3.610018777,1.750542717,1.545777597,10.73117924,0.337341773,0.355485992,-0.018144219
69138,Sporting Gijón,Barcelona,2.304586081,5.456701914,1.249987437,0.986788228,9.998063659,0.204178223,0.57210089,-0.367922667
69139,Barcelona,Espanyol,4.571071691,2.487230408,1.703758607,1.892460011,10.65452072,0.44673742,0.215732745,0.231004674
69141,Barcelona,Valencia,4.964763649,3.359426209,1.240040049,1.080845535,10.64507544,0.451435893,0.330539764,0.120896129
69142,Barcelona,Málaga,5.57326605,2.760524004,1.301048917,1.10755377,10.74239274,0.500798196,0.274987074,0.225811121
69143,Barcelona,Real Zaragoza,5.444311302,2.311554334,1.607416534,1.658177493,11.02145966,0.498579356,0.205126494,0.293452862
69144,Barcelona,Atlético Madrid,4.862922325,3.170139727,1.292202078,1.306216346,10.63148048,0.458726008,0.296866035,0.161859972
69145,Valencia,Barcelona,2.987080182,5.043845704,1.120812531,1.115044545,10.26678296,0.290384262,0.491839918,-0.201455656
69146,Sevilla,Barcelona,3.394230796,4.549688654,1.023197662,1.269813908,10.23693102,0.355658062,0.420347895,-0.064689834
69147,CD Numancia de Soria,Barcelona,2.114811672,5.665117441,0.95908785,1.359525922,10.09854289,0.249070561,0.521330595,-0.272260034
69148,Barcelona,Sevilla,4.8001842,3.13935818,1.521208481,1.08386736,10.54461822,0.413750691,0.339196662,0.074554029
69149,Barcelona,Valencia,4.763078844,3.400038276,1.27117065,1.165908576,10.60019635,0.439408537,0.330682587,0.10872595
69151,Levante,Barcelona,2.886557906,5.012461057,1.39457136,1.088127921,10.38171824,0.248524802,0.512333736,-0.263808935
69153,Albacete,Barcelona,3.25929815,3.935589972,1.487660786,1.540662248,10.22321116,0.323997965,0.3797817,-0.055783735
69154,Barcelona,Racing Santander,5.201788055,2.481133961,1.543245015,1.416911027,10.64307806,0.476878403,0.244991903,0.2318865
69155,Villarreal,Barcelona,3.050940082,4.545696954,1.049748508,1.464530022,10.11091557,0.342770303,0.408559978,-0.065789674
69156,Barcelona,Levante,4.995809052,2.478395441,1.853667857,1.54707859,10.87495094,0.431194569,0.256091703,0.175102866
69157,Barcelona,Getafe,3.336993739,3.194026109,2.015285614,1.831969889,10.37827535,0.303873034,0.325424188,-0.021551155
69158,Barcelona,Almería,4.647683489,2.889380497,1.799342475,1.670132204,11.00653867,0.410526266,0.274254319,0.136271947
69159,Barcelona,Mallorca,4.89125698,2.016102052,2.420370529,1.822060562,11.14979012,0.385024917,0.234480828,0.150544089
69160,Real Sociedad,Barcelona,3.155275863,4.437748509,0.89658708,1.184026989,9.67363844,0.355886339,0.429032843,-0.073146503
69162,Barcelona,Real Betis,4.941190209,2.600154248,1.636792026,1.576741929,10.75487841,0.453853584,0.247348621,0.206504963
69164,Barcelona,Málaga,5.658581174,2.024274121,1.174631069,1.511142727,10.36862909,0.578195322,0.162775855,0.415419467
69165,Barcelona,Espanyol,5.145521929,2.256390423,1.729745559,1.574294815,10.70595273,0.466102486,0.225280386,0.2408221
69166,Barcelona,Real Betis,4.940819021,2.487131676,1.923258125,1.865513235,11.21672206,0.435338783,0.226882377,0.208456406
69169,Barcelona,Athletic Club,5.232188407,2.754084963,1.606723167,1.57320499,11.16620153,0.465571951,0.249646501,0.21592545
69170,Barcelona,RC Deportivo La Coruña,4.980514267,2.662552918,1.866492708,1.455275775,10.96483567,0.416722829,0.280329769,0.136393059
69171,Sevilla,Barcelona,2.728054051,4.82408888,1.353762836,1.413337372,10.31924314,0.270138861,0.461711608,-0.191572747
69172,Barcelona,Real Betis,4.499678389,3.267732157,1.266963056,1.27485489,10.30922849,0.437236426,0.316206041,0.121030386
69173,Barcelona,Racing Santander,4.863651565,2.753115342,1.747036589,1.602345095,10.96614859,0.430320639,0.264250189,0.16607045
69174,RC Deportivo La Coruña,Barcelona,3.517216614,3.968302048,1.265683573,1.670552391,10.42175463,0.376336382,0.34192258,0.034413802
69175,Barcelona,RC Deportivo La Coruña,4.848917192,2.839764505,1.526208087,1.544720244,10.75961003,0.452379718,0.262207677,0.190172041
69176,Atlético Madrid,Barcelona,3.251803495,4.854415362,1.136680542,1.113749038,10.35664844,0.311768041,0.47093873,-0.15917069
69177,Almería,Barcelona,2.362704618,5.880069431,1.213044986,1.048007071,10.50382611,0.209225351,0.575514797,-0.366289446
69178,Getafe,Barcelona,2.93516016,4.180900374,1.43813356,1.391114467,9.94530856,0.290402359,0.425116973,-0.134714614
69179,Real Zaragoza,Barcelona,3.539362578,4.007026186,1.412040737,1.368605924,10.32703542,0.338521911,0.392219144,-0.053697234
69180,Racing Santander,Barcelona,2.758595231,5.783831622,0.91148089,0.900059725,10.35396747,0.265325739,0.55971325,-0.294387512
69181,Athletic Club,Barcelona,3.340757456,4.14144546,1.277846466,1.496606337,10.25665572,0.347044634,0.382452692,-0.035408058
69182,Real Zaragoza,Barcelona,3.32194463,4.170261989,1.42978691,1.451126853,10.37312038,0.322302687,0.399968562,-0.077665875
69183,Barcelona,RC Deportivo La Coruña,5.332694452,2.62929549,1.294211071,1.37552994,10.63173095,0.509231596,0.239657741,0.269573855
69184,Barcelona,Recreativo Huelva,5.125688616,2.042274044,1.967395386,2.058308379,11.19366642,0.466031541,0.174327247,0.291704294
69185,Atlético Madrid,Barcelona,3.621991482,3.837832539,1.442132922,1.369019497,10.27097644,0.345524895,0.380776452,-0.035251557
69186,Real Murcia CF,Barcelona,3.339458965,4.499513403,1.00026577,1.118389986,9.957628125,0.347229595,0.440003295,-0.0927737
69187,Barcelona,Osasuna,4.839798249,2.658788386,1.501146123,1.41055525,10.41028801,0.456203265,0.264102132,0.192101133
69189,Barcelona,CD Numancia de Soria,5.825562788,2.174070251,1.436072239,1.331879753,10.76758503,0.5313513,0.211585303,0.319765997
69195,Real Betis,Barcelona,1.953546086,5.676805624,1.1571906,1.128654526,9.916196837,0.194127854,0.575355834,-0.38122798
69207,Barcelona,Real Betis,4.985591467,2.783124592,1.386584731,1.491841701,10.64714249,0.478142228,0.251510452,0.226631776
69209,Racing Santander,Barcelona,2.522986082,5.447452675,1.278706319,1.153411488,10.40255656,0.230490576,0.535709416,-0.305218841
69210,Real Valladolid,Barcelona,3.019826518,5.177629585,1.230811367,0.923699115,10.35196658,0.262048205,0.529826076,-0.267777871
69211,Espanyol,Barcelona,2.086610181,5.050897092,1.096800591,1.24503278,9.479340645,0.235759264,0.517194717,-0.281435454
69212,Barcelona,Atlético Madrid,4.795264799,2.97970447,1.296272909,1.49609259,10.56733477,0.472691042,0.263063947,0.209627095
69213,Espanyol,Barcelona,2.768958973,4.371238985,1.490180479,1.449509483,10.07988792,0.270666499,0.437694349,-0.16702785
69214,Barcelona,Xerez,5.336119572,2.553138826,1.459040299,1.424390252,10.77268895,0.492121285,0.240217543,0.251903741
69215,Barcelona,Racing Santander,5.78769918,1.846570769,1.797370706,1.413457364,10.84509802,0.498269894,0.205667492,0.292602402
69216,Barcelona,Athletic Club,5.381187088,2.370859803,1.45937191,1.315796412,10.52721521,0.49753059,0.238850945,0.258679645
69217,Barcelona,Villarreal,4.384390163,2.966840607,1.695478969,1.734374512,10.78108425,0.410282083,0.271581688,0.138700395
69218,RC Deportivo La Coruña,Barcelona,2.281771303,5.762326575,1.118307129,1.065503553,10.22790856,0.217929962,0.568555156,-0.350625194
69219,Tenerife,Barcelona,3.012996983,4.888193123,1.095592499,1.263653304,10.26043591,0.310031447,0.460032338,-0.150000891
69220,Sporting Gijón,Barcelona,2.174549325,6.007206257,1.156065758,0.965580565,10.30340191,0.192563985,0.601518945,-0.40895496
69221,Barcelona,RC Deportivo La Coruña,6.117670357,2.16094512,1.454881795,1.375014244,11.10851151,0.543529419,0.201720336,0.341809083
69222,Barcelona,Recreativo Huelva,5.104025727,2.783271083,1.444038638,1.333520284,10.66485573,0.468220808,0.271338826,0.196881982
69223,Getafe,Barcelona,2.544118772,5.726908916,0.929782526,1.129861574,10.33067179,0.26563595,0.534992301,-0.26935635
69224,Barcelona,Valencia,4.456667926,2.765613003,1.781557821,1.887748885,10.89158764,0.41893424,0.244172111,0.17476213
69225,Barcelona,Real Madrid,4.766391184,2.339564211,1.802222017,1.884117653,10.79229506,0.44923594,0.209192629,0.240043311
69226,Almería,Barcelona,2.147601962,5.216269799,1.191728577,1.232069411,9.787669748,0.223540726,0.528821374,-0.305280648
69227,Real Zaragoza,Barcelona,2.976115186,4.438051984,1.251245365,1.374054788,10.03946732,0.308674207,0.429827841,-0.121153634
69228,Villarreal,Barcelona,3.129616423,4.294387633,1.357671223,1.592738958,10.37441424,0.324325218,0.391281841,-0.066956622
69229,Getafe,Barcelona,3.897758218,4.536340583,0.860715784,1.240869962,10.53568455,0.406040289,0.394486603,0.011553686
69230,Osasuna,Barcelona,2.579848249,5.118016081,1.016878789,1.404547277,10.1192904,0.293253442,0.467458429,-0.174204988
69231,Barcelona,Sporting Gijón,5.82667855,2.015807835,1.612810673,1.608564556,11.06386161,0.526256802,0.182581274,0.343675528
69232,Barcelona,Almería,5.245054612,2.746605798,1.448583768,1.438650429,10.87889461,0.481218126,0.25338412,0.227834006
69233,Barcelona,Racing Santander,5.333802397,2.807557101,1.409655506,1.311818456,10.86283346,0.482007329,0.267461907,0.214545423
69234,Barcelona,Espanyol,5.914075214,2.755321842,1.174193151,1.108434222,10.95202443,0.533994087,0.257585325,0.276408762
69235,Málaga,Barcelona,2.674569765,3.53333195,1.671879658,1.966669251,9.846450624,0.30156647,0.328904544,-0.027338074
69236,Barcelona,Mallorca,5.761143734,2.23528743,1.301538019,1.325618906,10.62358809,0.544564094,0.208141216,0.336422878
69237,Atlético Madrid,Barcelona,2.961763122,4.750823666,1.530328385,1.463743409,10.70665858,0.270409122,0.449945107,-0.179535985
69238,Barcelona,Málaga,5.965902265,2.151980252,1.483476936,1.557737431,11.15909689,0.541277025,0.186190673,0.355086352
69239,Sevilla,Barcelona,2.776665834,5.453497905,1.06145119,1.112937188,10.40455212,0.2718187,0.519196967,-0.247378267
69240,Barcelona,Getafe,4.028091109,4.060844484,1.338131958,1.346068215,10.77313577,0.374638123,0.376205064,-0.00156694
69241,Barcelona,Tenerife,6.59715874,1.693557643,1.260400827,1.526924081,11.07804129,0.619575412,0.128816489,0.490758922
69242,Barcelona,Real Valladolid,5.157018052,2.467765581,1.707338392,1.574322909,10.90644493,0.460645297,0.238462769,0.222182528
69243,Barcelona,Sevilla,5.713168055,2.247884034,1.437067634,1.291851896,10.68997162,0.52085754,0.223863997,0.296993543
69244,Villarreal,Barcelona,2.8265752,4.786186438,1.661069124,1.552806691,10.82663745,0.251076364,0.452074699,-0.200998335
69245,Real Madrid,Barcelona,2.515777322,5.961937943,0.882836514,1.243679294,10.60423107,0.271270975,0.528194371,-0.256923396
69246,Real Sociedad,Barcelona,1.937307074,6.444728217,0.897531572,1.089381562,10.36894842,0.205339729,0.603038801,-0.397699072
69247,Barcelona,Athletic Club,4.825435789,2.892647793,1.354107664,1.589153062,10.66134431,0.474656951,0.249274605,0.225382346
69248,Sporting Gijón,Barcelona,1.830905716,5.575646511,1.330242326,1.485137454,10.22193201,0.194268641,0.530305952,-0.33603731
69249,Real Madrid,Barcelona,3.012525325,4.96861777,1.518196124,1.188522231,10.68786145,0.251018545,0.495729823,-0.244711278
69250,Barcelona,Mallorca,4.84818623,2.508280634,1.585742692,1.708633806,10.65084336,0.466730866,0.223962501,0.242768364
69251,Valencia,Barcelona,2.782496458,4.391355346,1.398037077,1.498326882,10.07021576,0.28626857,0.426114558,-0.139845988
69252,Valencia,Barcelona,2.898169953,4.215960866,1.283059519,1.661144855,10.05833519,0.325725403,0.381561705,-0.055836302
69253,Barcelona,Real Zaragoza,6.548572092,2.1822783,1.289391632,1.228244181,11.2484862,0.576737574,0.199442459,0.377295114
69254,Racing Santander,Barcelona,2.237470413,6.234500011,1.011607172,0.956510068,10.44008766,0.209037834,0.602446772,-0.393408938
69255,Málaga,Barcelona,2.524803445,5.081182623,1.318604676,1.297899363,10.22249011,0.244959702,0.499084654,-0.254124952
69256,Barcelona,Almería,5.401662426,2.187863287,1.737619067,1.565034732,10.89217951,0.480076378,0.216710312,0.263366066
69257,Barcelona,Osasuna,5.404158677,2.332808133,1.463122949,1.600372406,10.80046216,0.51307139,0.203283771,0.309787619
69259,Real Madrid,Barcelona,3.424789305,3.900070877,1.578878034,1.632254923,10.53599314,0.330122291,0.365100275,-0.034977983
69260,Barcelona,Valencia,4.275677318,3.465167595,1.673401988,1.43519772,10.84944462,0.37213638,0.341342068,0.030794312
69262,Barcelona,Real Madrid,4.161936114,3.042618903,1.670048685,1.764237524,10.63884123,0.400055313,0.277138271,0.122917042
69263,Real Zaragoza,Barcelona,2.131340449,5.946708139,1.140895069,1.34461314,10.5635568,0.221048513,0.543660642,-0.322612129
69264,Real Sociedad,Barcelona,2.561790601,6.046766303,1.120287222,1.174943005,10.90378713,0.239957581,0.549543975,-0.309586394
69265,Sporting Gijón,Barcelona,2.033012868,6.105410927,1.238232541,1.280041427,10.65669776,0.1946965,0.568994465,-0.374297965
69267,Xerez,Barcelona,2.618617211,5.184929019,1.201093923,1.403177741,10.40781789,0.271017523,0.478759837,-0.207742314
69268,Barcelona,Villarreal,6.099567437,2.236406674,1.364031972,1.266035023,10.96604111,0.547286886,0.212875695,0.334411191
69269,Atlético Madrid,Barcelona,2.438349772,5.040490255,1.402524341,1.341577924,10.22294229,0.232555686,0.499018436,-0.26646275
69270,Getafe,Barcelona,2.895861368,5.054047242,1.104785234,1.151551928,10.20624577,0.288316402,0.490609442,-0.20229304
69271,Barcelona,Osasuna,5.103984663,2.570880353,1.78887415,1.383416279,10.84715545,0.433157505,0.274388824,0.158768682
69272,Levante,Barcelona,1.87498317,7.094123069,0.642741263,0.955814141,10.56766164,0.207052054,0.641679344,-0.43462729
69273,Real Valladolid,Barcelona,2.387322662,4.922345435,1.534892329,1.337308025,10.18186845,0.215062527,0.50284776,-0.287785233
69274,Valencia,Barcelona,2.901915331,4.054350641,1.701955464,1.555944402,10.21416584,0.269811976,0.411229049,-0.141417073
69275,Espanyol,Barcelona,2.917425642,4.724125261,1.436848566,1.320908749,10.39930822,0.269391556,0.465421832,-0.196030275
69276,Barcelona,Atlético Madrid,5.558219707,2.640167156,1.264453995,1.287220917,10.75006178,0.519158563,0.243477692,0.275680871
69277,Osasuna,Barcelona,2.501964128,4.878238012,1.250320534,1.549945517,10.18046819,0.275192561,0.449744839,-0.174552279
69278,Barcelona,Málaga,5.639454144,2.484009689,1.577076993,1.493646856,11.19418768,0.496331147,0.229354724,0.266976423
69279,Barcelona,Real Valladolid,4.807255575,2.971599939,1.586622604,1.70091136,11.06638948,0.444729,0.258197237,0.186531764
69280,RC Deportivo La Coruña,Barcelona,2.631846979,5.776978306,1.27574412,1.103851068,10.78842047,0.228017988,0.551412635,-0.323394647
69282,Barcelona,Athletic Club,5.946705641,1.826798097,2.036565376,1.667993162,11.47806227,0.485982154,0.191266632,0.294715522
69283,Mallorca,Barcelona,2.293814424,5.89193191,1.062037951,1.259346652,10.50713094,0.237088806,0.541976991,-0.304888185
69285,Recreativo Huelva,Barcelona,2.598533722,4.995079801,1.103279441,1.215304021,9.912196985,0.273456864,0.492630971,-0.219174107
69286,Racing Santander,Barcelona,3.235404706,4.975414226,1.243859964,1.21600553,10.67068443,0.300594615,0.468879826,-0.168285212
69287,Barcelona,Hércules,5.659959979,2.128389175,1.465360335,1.619863477,10.87357297,0.534733444,0.181530582,0.353202862
69288,Athletic Club,Barcelona,2.557157284,4.828553189,1.099987159,1.543228015,10.02892565,0.299174433,0.437266412,-0.138091979
69289,Barcelona,Sevilla,5.8264642,2.309392092,1.41501592,1.290109403,10.84098161,0.525926331,0.224545959,0.301380372
69291,Sevilla,Barcelona,2.39912295,5.552780588,1.14474055,1.157294818,10.25393891,0.235195201,0.540302256,-0.305107055
69292,Barcelona,Atlético Madrid,4.597905635,3.554498256,1.352506304,1.24790207,10.75281226,0.417872208,0.340292604,0.077579604
69293,Barcelona,Racing Santander,7.136353897,1.730080664,1.168259018,1.247510003,11.28220358,0.639556345,0.146321564,0.49323478
69295,Barcelona,Racing Santander,6.138234846,2.524789152,1.473544668,1.352131851,11.48870052,0.5237165,0.230330834,0.293385667
69296,Hércules,Barcelona,2.383094639,5.965623134,1.186029557,1.045770461,10.58051779,0.211977862,0.57708728,-0.365109417
69297,Barcelona,Atlético Madrid,5.895024059,2.992921339,1.073720832,1.117633557,11.07929979,0.536039001,0.266172833,0.269866167
69298,Mallorca,Barcelona,3.09857093,5.313224622,1.139370517,1.198931726,10.75009779,0.293777061,0.48870843,-0.194931369
69299,Barcelona,Real Madrid,5.537468839,2.675098973,1.468531105,1.385207806,11.06630672,0.492860507,0.249263132,0.243597375
69300,Barcelona,Real Zaragoza,6.369726417,1.471275191,1.872030507,1.604628662,11.31766078,0.539186029,0.153625124,0.385560906
69302,Barcelona,Real Sociedad,6.750064441,2.042714072,1.356228129,1.323936458,11.4729431,0.585531778,0.180860807,0.404670971
69303,Barcelona,Getafe,5.442075496,2.603655723,1.55829432,1.310340629,10.91436617,0.475897704,0.261271188,0.214626517
69304,Villarreal,Barcelona,2.725342688,5.60225101,0.816510253,1.380291059,10.52439501,0.312523759,0.478742027,-0.166218268
69305,Barcelona,Almería,5.780143719,2.138414251,1.530286432,1.658911142,11.10775554,0.531949808,0.180935701,0.351014107
69306,Almería,Barcelona,2.350891856,6.33500273,0.999616168,0.902081937,10.58759269,0.212830026,0.607554252,-0.394724226
69307,Osasuna,Barcelona,2.130617873,5.793654384,1.209527233,1.214063423,10.34786291,0.206337684,0.559450608,-0.353112924
69308,Barcelona,Villarreal,5.028458361,2.925082773,1.521386099,1.593532231,11.06845946,0.460823343,0.257753724,0.20306962
69312,Espanyol,Barcelona,3.258453056,4.550104911,1.241575014,1.225985055,10.27611804,0.315572776,0.444301521,-0.128728744
69314,Barcelona,Mallorca,5.862311314,2.439968534,1.532567225,1.180477398,11.01532447,0.500232336,0.253470369,0.246761966
69315,Getafe,Barcelona,2.330604069,5.596098633,1.326899504,1.070521617,10.32412382,0.200910626,0.566873918,-0.365963292
69316,Barcelona,Real Sociedad,5.482824157,2.4136155,1.842646235,1.45914645,11.19823234,0.455368688,0.249781858,0.20558683
69318,Granada,Barcelona,2.263782546,6.583793,0.971448786,0.877372237,10.69639657,0.202844573,0.624310206,-0.421465633
69319,Real Betis,Barcelona,3.373944385,5.116988718,1.234022518,1.137795529,10.86275115,0.301739159,0.479916702,-0.178177543
69320,Barcelona,Espanyol,4.852749058,3.036057423,1.422525811,1.50258686,10.81391915,0.456153781,0.27335107,0.182802711
69322,Racing Santander,Barcelona,2.162199153,6.217996146,1.148831144,1.056093861,10.5851203,0.195506693,0.596189108,-0.400682414
69323,Barcelona,Athletic Club,4.512550812,3.293168207,1.610785803,1.766944138,11.18344896,0.41746595,0.280504689,0.136961261
69324,Barcelona,Real Madrid,5.060391235,2.429667182,1.892198456,1.691257499,11.07351437,0.438835415,0.237558561,0.201276854
69325,Mallorca,Barcelona,3.023889559,4.815789126,1.356982272,1.336816324,10.53347728,0.285159737,0.459103385,-0.173943648
69326,Sevilla,Barcelona,3.485612262,5.089271837,0.907935928,0.969893519,10.45271355,0.339392239,0.480957813,-0.141565574
69327,Barcelona,Real Betis,5.492371899,2.81406594,1.353045419,1.206041975,10.86552523,0.491956748,0.272519673,0.219437075
69328,Barcelona,Valencia,5.249405676,2.386093691,1.764673128,1.605569828,11.00574232,0.462513316,0.23126082,0.231252496
69329,Barcelona,Sevilla,6.043102254,2.098892208,1.736987627,1.306339115,11.1853212,0.501769564,0.226148241,0.275621322
69330,Athletic Club,Barcelona,2.672718899,5.157777062,1.177478238,1.369971754,10.37794595,0.276086658,0.478445693,-0.202359035
69331,Barcelona,Real Zaragoza,5.690107808,2.474677332,1.296311228,1.305878957,10.76697533,0.529366453,0.228950985,0.300415468
69332,Barcelona,Rayo Vallecano,4.489749874,2.98714153,1.814044818,1.650805066,10.94174129,0.395413308,0.287923211,0.107490098
69333,Barcelona,Levante,6.011198555,2.402424097,1.334177903,1.203394026,10.95119458,0.536965592,0.231317959,0.305647633
69334,Real Madrid,Barcelona,3.41831235,4.542895261,1.065707218,1.357941165,10.38485599,0.357303587,0.409313458,-0.052009871
69335,Málaga,Barcelona,2.479721456,6.030899233,0.982326414,1.159545537,10.65249264,0.249419612,0.549512711,-0.300093099
69336,Osasuna,Barcelona,2.066031778,5.0969246,1.388066873,1.476287796,10.02731105,0.214838524,0.499506164,-0.28466764
69337,Atlético Madrid,Barcelona,2.525208337,4.943382626,1.496452821,1.375190465,10.34023425,0.232484673,0.48979983,-0.257315157
69338,Villarreal,Barcelona,2.565894356,4.485700611,1.248349968,1.604813329,9.904758264,0.29504584,0.416894299,-0.121848459
69340,Barcelona,Málaga,5.171316906,3.154898907,1.438762889,1.37047689,11.13545559,0.458268713,0.28945245,0.168816263
69343,Barcelona,Getafe,6.097212335,1.959985673,1.668051596,1.701394064,11.42664367,0.536514044,0.168609721,0.367904323
70219,Real Zaragoza,Barcelona,2.317264245,5.369153847,1.037615083,1.291307112,10.01534029,0.256701839,0.510762657,-0.254060818
70220,Barcelona,Osasuna,6.807268972,1.735857511,1.334879041,1.231414539,11.10942006,0.603434242,0.165564179,0.437870063
70221,Levante,Barcelona,2.284840233,5.498687832,1.450244983,1.107332189,10.34110524,0.187787223,0.564891324,-0.3771041
70223,Valencia,Barcelona,2.969892534,4.825056176,1.41472033,1.191585587,10.40125463,0.264079468,0.485344422,-0.221264954
70224,Rayo Vallecano,Barcelona,2.010317509,5.439758955,1.15491411,1.227446053,9.832436626,0.211834516,0.545869474,-0.334034958
70225,Barcelona,Granada,6.500276484,2.237010231,1.132191377,1.100946151,10.97042424,0.589679224,0.206760961,0.382918263
70256,Celta Vigo,Barcelona,2.466208398,5.379612068,1.310970697,1.324697067,10.48148823,0.236601398,0.511939295,-0.275337897
70259,Barcelona,Real Sociedad,6.326182981,2.251557823,1.30021626,1.117764634,10.9957217,0.558738346,0.221359681,0.337378665
70260,Barcelona,Osasuna,6.378875869,2.037255255,1.166706642,1.397277392,10.98011516,0.601946931,0.16454149,0.437405441
70262,Osasuna,Barcelona,2.547668734,5.099750132,1.151088789,1.285671271,10.08417893,0.265986079,0.49237203,-0.226385951
70263,Barcelona,Athletic Club,5.13714455,3.607576187,1.168584474,1.246813727,11.16011894,0.467322421,0.316246355,0.151076066
70264,Getafe,Barcelona,2.000652888,6.039052619,1.063569973,1.240577603,10.34385308,0.210527016,0.566717735,-0.356190719
70270,Barcelona,Granada,5.601962742,2.068608311,1.680400991,1.752692504,11.10366455,0.511025367,0.179789005,0.331236363
70271,Barcelona,Sevilla,5.558337545,2.939178993,1.438771,1.053881686,10.99016922,0.470734174,0.302458337,0.168275837
70272,Real Madrid,Barcelona,2.888094175,5.348185617,0.866187579,1.391367031,10.4938344,0.325264674,0.4596038,-0.134339125
70273,Barcelona,Athletic Club,5.139271056,2.955825696,1.5792001,1.491972485,11.16626934,0.452437899,0.272521934,0.179915966
70275,Sevilla,Barcelona,2.420235378,5.256728178,1.041244452,1.189810302,9.90801831,0.259264885,0.515558426,-0.256293541
70276,Rayo Vallecano,Barcelona,3.421138337,4.307546418,1.193536674,1.200309588,10.12253102,0.338641714,0.424871358,-0.086229645
70277,Barcelona,Levante,6.235369426,1.77449668,1.400092336,1.47689111,10.88684955,0.579797504,0.155940238,0.423857267
70280,Levante,Barcelona,2.254292884,6.760218992,0.737987191,0.909138666,10.66163773,0.227492663,0.618016451,-0.390523788
70281,Barcelona,Real Betis,6.031332458,2.57754031,1.280191736,0.999109528,10.88817403,0.528118878,0.262543794,0.265575084
70282,Valencia,Barcelona,3.247251846,4.89946185,1.140748232,1.184588725,10.47205065,0.314273913,0.463674357,-0.149400444
70283,Barcelona,Espanyol,5.531134963,2.104975429,1.895713641,1.563082024,11.09490606,0.468548658,0.219705064,0.248843594
70284,Atlético Madrid,Barcelona,3.580271018,4.645935145,1.392663841,1.150066254,10.76893626,0.309935295,0.453947597,-0.144012302
