,match_id,competition,season,home_team,away_team,home_score,away_score,home_win,away_win,tie,match_id_2,home_team_2,away_team_2,t1_t1_entropy,t2_t2_entropy,t1_t2_entropy,t2_t1_entropy,total_entropy,team1_entropy_segment,team2_entropy_segment,SEI,Home_Win_Pred,away_Win_Pred
247,3813267, Indian Super league, 2021/2022, East Bengal, Goa,3,4,0,1,0,3813267,East Bengal,Goa,2.289456121,4.908416836,1.600025063,1.481849696,10.27974772,0.211219265,0.488980113,-0.277760849,0,1
248,3813268, Indian Super league, 2021/2022, Jamshedpur, ATK Mohun Bagan,2,1,1,0,0,3813268,Jamshedpur,ATK Mohun Bagan,3.112912141,4.120217016,1.283412438,1.428611899,9.945153495,0.327607975,0.399693937,-0.072085962,0,1
249,3813269, Indian Super league, 2021/2022, Odisha, Jamshedpur,0,4,0,1,0,3813269,Odisha,Jamshedpur,4.163954927,3.180182432,1.260680249,1.596667171,10.20148478,0.441106559,0.278802113,0.162304446,1,0
250,3813270, Indian Super league, 2021/2022, Mumbai City, Goa,3,0,1,0,0,3813270,Mumbai City,Goa,3.497299758,3.968880257,1.244463153,1.662511427,10.37315459,0.37745008,0.342309753,0.035140328,1,0
251,3813271, Indian Super league, 2021/2022, Kerala Blasters, Goa,2,2,0,0,1,3813271,Kerala Blasters,Goa,2.525043075,4.739238083,1.255025839,1.234672749,9.753979747,0.256786466,0.487964021,-0.231177555,0,1
252,3813272, Indian Super league, 2021/2022, Goa, Hyderabad,1,1,0,0,1,3813272,Goa,Hyderabad,4.004988062,3.07615192,1.529054468,1.702177783,10.31237223,0.405155214,0.281509292,0.123645922,1,0
253,3813273, Indian Super league, 2021/2022, Odisha, Mumbai City,4,2,1,0,0,3813273,Odisha,Mumbai City,3.018625787,4.468335499,1.575890354,1.300108315,10.36295996,0.264677636,0.457795607,-0.19311797,0,1
254,3813274, Indian Super league, 2021/2022, Bengaluru, Mumbai City,1,3,0,1,0,3813274,Bengaluru,Mumbai City,3.135258459,3.717862757,1.612092874,1.601304329,10.06651842,0.310382377,0.370401279,-0.060018903,0,1
255,3813275, Indian Super league, 2021/2022, Kerala Blasters, Jamshedpur,1,1,0,0,1,3813275,Kerala Blasters,Jamshedpur,3.091033613,3.780630359,1.572741263,1.660587294,10.10499253,0.314585056,0.365441569,-0.050856513,0,1
256,3813276, Indian Super league, 2021/2022, NorthEast United, East Bengal,2,0,1,0,0,3813276,NorthEast United,East Bengal,4.046724426,3.067126083,1.594569513,1.62440344,10.33282346,0.394525114,0.293946003,0.100579111,1,0
257,3813278, Indian Super league, 2021/2022, Chennaiyin, Kerala Blasters,0,3,0,1,0,3813278,Chennaiyin,Kerala Blasters,3.773918347,3.996677978,1.349489063,1.153508637,10.27359403,0.348265457,0.408100456,-0.059834998,0,1
258,3813279, Indian Super league, 2021/2022, Chennaiyin, Odisha,2,1,1,0,0,3813279,Chennaiyin,Odisha,4.25706509,3.019048936,1.609526405,1.363980665,10.2496211,0.391382209,0.318508816,0.072873394,1,0
259,3813280, Indian Super league, 2021/2022, Chennaiyin, East Bengal,0,0,0,0,1,3813280,Chennaiyin,East Bengal,4.540848515,3.005884825,1.286953613,1.29651013,10.13019708,0.449192152,0.295781838,0.153410315,1,0
260,3813281, Indian Super league, 2021/2022, ATK Mohun Bagan, Chennaiyin,1,1,0,0,1,3813281,ATK Mohun Bagan,Chennaiyin,3.181087658,4.093488988,1.467727214,1.493946841,10.2362507,0.313328325,0.397339756,-0.084011431,0,1
261,3813282, Indian Super league, 2021/2022, Mumbai City, Kerala Blasters,0,3,0,1,0,3813282,Mumbai City,Kerala Blasters,4.275749786,3.180991849,1.176248864,1.365166536,9.998157035,0.446549043,0.299262571,0.147286472,1,0
262,3813283, Indian Super league, 2021/2022, Chennaiyin, Bengaluru,2,4,0,1,0,3813283,Chennaiyin,Bengaluru,3.603071848,3.768338495,1.44357527,1.4986716,10.31365721,0.354691658,0.360031567,-0.005339909,0,1
263,3813284, Indian Super league, 2021/2022, Mumbai City, Jamshedpur,4,2,1,0,0,3813284,Mumbai City,Jamshedpur,4.056258878,3.357292764,1.271864648,1.39485782,10.08027411,0.414597064,0.32085433,0.093742734,1,0
264,3813285, Indian Super league, 2021/2022, Goa, Bengaluru,2,1,1,0,0,3813285,Goa,Bengaluru,3.604441378,3.313798832,1.42903318,1.426969728,9.774243119,0.368558249,0.339244916,0.029313333,1,0
265,3813286, Indian Super league, 2021/2022, Mumbai City, Chennaiyin,1,0,1,0,0,3813286,Mumbai City,Chennaiyin,5.411815829,2.576565151,1.353791748,1.131252602,10.47342533,0.495470824,0.26725777,0.228213055,1,0
266,3813287, Indian Super league, 2021/2022, Bengaluru, ATK Mohun Bagan,3,3,0,0,1,3813287,Bengaluru,ATK Mohun Bagan,3.034025774,3.051967074,1.590053168,1.734094032,9.410140047,0.337727879,0.309020503,0.028707376,1,0
267,3813288, Indian Super league, 2021/2022, Jamshedpur, Hyderabad,1,1,0,0,1,3813288,Jamshedpur,Hyderabad,2.950129447,3.894193613,1.606475049,1.278453295,9.729251404,0.269507651,0.433971247,-0.164463596,0,1
268,3813289, Indian Super league, 2021/2022, Odisha, Bengaluru,3,1,1,0,0,3813289,Odisha,Bengaluru,2.600875053,4.632251176,1.533187737,1.411456003,10.17776997,0.243584138,0.467094749,-0.223510612,0,1
269,3813290, Indian Super league, 2021/2022, Hyderabad, NorthEast United,5,1,1,0,0,3813290,Hyderabad,NorthEast United,4.088604344,3.8066006,1.069980429,1.219780935,10.18496631,0.416143237,0.359038998,0.05710424,1,0
270,3813291, Indian Super league, 2021/2022, East Bengal, ATK Mohun Bagan,0,3,0,1,0,3813291,East Bengal,ATK Mohun Bagan,3.94846216,3.724431464,1.405200607,1.46857883,10.54667306,0.380389186,0.347128732,0.033260455,1,0
271,3813292, Indian Super league, 2021/2022, Bengaluru, Kerala Blasters,1,1,0,0,1,3813292,Bengaluru,Kerala Blasters,4.770758085,2.906519676,1.369446261,1.366210542,10.41293456,0.457846185,0.279436635,0.17840955,1,0
272,3813293, Indian Super league, 2021/2022, Bengaluru, East Bengal,1,1,0,0,1,3813293,Bengaluru,East Bengal,5.486904024,2.29860223,1.421139968,1.188092286,10.39473851,0.5054342,0.243551092,0.261883108,1,0
273,3813294, Indian Super league, 2021/2022, NorthEast United, Chennaiyin,1,2,0,1,0,3813294,NorthEast United,Chennaiyin,3.705215903,3.816367113,1.26414977,1.557293628,10.34302641,0.386575418,0.340637558,0.045937861,1,0
274,3813295, Indian Super league, 2021/2022, Hyderabad, Odisha,6,1,1,0,0,3813295,Hyderabad,Odisha,3.972431635,3.330726667,1.579446044,1.301180361,10.18378471,0.362749808,0.354386159,0.008363649,1,0
275,3813296, Indian Super league, 2021/2022, NorthEast United, Kerala Blasters,0,0,0,0,1,3813296,NorthEast United,Kerala Blasters,3.193824387,3.719434225,1.569007086,1.486438983,9.96870468,0.312102363,0.381393817,-0.069291454,0,1
276,3813297, Indian Super league, 2021/2022, Bengaluru, NorthEast United,4,2,1,0,0,3813297,Bengaluru,NorthEast United,4.676914104,2.863593881,1.30546619,1.467890827,10.313865,0.469207105,0.261896897,0.207310208,1,0
277,3813298, Indian Super league, 2021/2022, East Bengal, Jamshedpur,1,1,0,0,1,3813298,East Bengal,Jamshedpur,2.723402161,4.393743683,1.461635286,1.348603024,9.927384154,0.262946397,0.453974166,-0.191027769,0,1
278,3813299, Indian Super league, 2021/2022, Hyderabad, Bengaluru,1,0,1,0,0,3813299,Hyderabad,Bengaluru,3.287500826,3.652271696,1.651998672,1.735574874,10.32734607,0.326422394,0.345557849,-0.019135455,0,1
279,3813300, Indian Super league, 2021/2022, Kerala Blasters, Odisha,2,1,1,0,0,3813300,Kerala Blasters,Odisha,3.742034151,3.819922033,1.360550899,1.29881764,10.22132472,0.360061048,0.379760491,-0.019699443,0,1
280,3813302, Indian Super league, 2021/2022, Jamshedpur, NorthEast United,3,2,1,0,0,3813302,Jamshedpur,NorthEast United,4.010256364,3.592065008,1.177570745,1.307740772,10.08763289,0.410445784,0.343182094,0.06726369,1,0
281,3813303, Indian Super league, 2021/2022, ATK Mohun Bagan, Goa,2,1,1,0,0,3813303,ATK Mohun Bagan,Goa,3.335434682,4.363365587,1.22242319,1.495880671,10.41710413,0.346439098,0.39261469,-0.046175591,0,1
282,3813304, Indian Super league, 2021/2022, Hyderabad, East Bengal,1,1,0,0,1,3813304,Hyderabad,East Bengal,4.514886533,2.453856116,1.732064009,1.641189058,10.34199572,0.427771554,0.246058028,0.181713527,1,0
283,3813305, Indian Super league, 2021/2022, Kerala Blasters, Hyderabad,1,0,1,0,0,3813305,Kerala Blasters,Hyderabad,2.963077946,4.108409233,1.507641953,1.427854956,10.00698409,0.288127864,0.41852732,-0.130399456,0,1
284,3813306, Indian Super league, 2021/2022, NorthEast United, ATK Mohun Bagan,2,3,0,1,0,3813306,NorthEast United,ATK Mohun Bagan,3.313851507,4.138440329,1.441088443,1.367571452,10.26095173,0.315792784,0.410484079,-0.094691295,0,1
285,3813307, Indian Super league, 2021/2022, Jamshedpur, Bengaluru,0,0,0,0,1,3813307,Jamshedpur,Bengaluru,3.093844831,3.888549805,1.656689872,1.689749,10.32883351,0.30273544,0.37327455,-0.070539109,0,1
286,3813308, Indian Super league, 2021/2022, Odisha, Goa,1,1,0,0,1,3813308,Odisha,Goa,3.276514303,4.493145244,1.239745822,1.240022793,10.24942816,0.31970479,0.438353067,-0.118648278,0,1
287,3813310, Indian Super league, 2021/2022, East Bengal, Kerala Blasters,1,1,0,0,1,3813310,East Bengal,Kerala Blasters,2.687252166,4.815645463,1.483954572,1.076290115,10.06314232,0.226528418,0.519053568,-0.29252515,0,1
288,3813311, Indian Super league, 2021/2022, Jamshedpur, Chennaiyin,0,1,0,1,0,3813311,Jamshedpur,Chennaiyin,4.306317531,3.067928618,1.444959356,1.358656257,10.17786176,0.414626818,0.309911039,0.104715778,1,0
289,3813312, Indian Super league, 2021/2022, ATK Mohun Bagan, Mumbai City,1,5,0,1,0,3813312,ATK Mohun Bagan,Mumbai City,2.992589674,4.993079714,1.108121748,0.839553519,9.933344655,0.274230034,0.529695498,-0.255465464,0,1
290,3813313, Indian Super league, 2021/2022, ATK Mohun Bagan, Odisha,0,0,0,0,1,3813313,ATK Mohun Bagan,Odisha,4.179210768,3.492562838,1.572711183,1.208291217,10.45277601,0.364954802,0.368991242,-0.00403644,0,1
291,3813314, Indian Super league, 2021/2022, ATK Mohun Bagan, Kerala Blasters,4,2,1,0,0,3813314,ATK Mohun Bagan,Kerala Blasters,2.914811799,4.277408933,1.40669451,1.307253039,9.906168281,0.284203766,0.441830815,-0.157627049,0,1
292,3813315, Indian Super league, 2021/2022, Goa, Jamshedpur,1,3,0,1,0,3813315,Goa,Jamshedpur,4.975422411,2.418785099,1.410430595,1.249278768,10.05391687,0.478845274,0.256610131,0.222235144,1,0
293,3813316, Indian Super league, 2021/2022, NorthEast United, Goa,2,1,1,0,0,3813316,NorthEast United,Goa,2.739826738,4.955212387,1.145516906,1.330173276,10.17072931,0.287539174,0.469047585,-0.181508411,0,1
294,3813317, Indian Super league, 2021/2022, Odisha, East Bengal,6,4,1,0,0,3813317,Odisha,East Bengal,3.988518072,3.617880819,1.428719602,1.305846949,10.34096544,0.373818619,0.361741222,0.012077397,1,0
295,3813318, Indian Super league, 2021/2022, NorthEast United, Mumbai City,3,3,0,0,1,3813318,NorthEast United,Mumbai City,3.007931432,4.433995834,1.238258679,1.473244356,10.1534303,0.319391281,0.413555816,-0.094164536,0,1
296,3817848, Indian Super league, 2021/2022, Goa, ATK Mohun Bagan,0,2,0,1,0,3817848,Goa,ATK Mohun Bagan,4.678128317,2.391916657,1.785745239,1.485068979,10.34085919,0.423316088,0.260383868,0.16293222,1,0
297,3817849, Indian Super league, 2021/2022, Mumbai City, Bengaluru,0,3,0,1,0,3817849,Mumbai City,Bengaluru,3.909854963,3.610427102,1.553666034,1.161876724,10.23582482,0.343701237,0.39100087,-0.047299633,0,1
298,3817850, Indian Super league, 2021/2022, Jamshedpur, East Bengal,1,0,1,0,0,3817850,Jamshedpur,East Bengal,4.221676184,2.831981479,1.522263207,1.340768234,9.916689103,0.40741231,0.303879291,0.103533019,1,0
299,3817851, Indian Super league, 2021/2022, Odisha, Kerala Blasters,0,2,0,1,0,3817851,Odisha,Kerala Blasters,3.510914077,3.943938057,1.385270209,1.527935557,10.3680579,0.352388023,0.366633052,-0.014245029,0,1
300,3817852, Indian Super league, 2021/2022, Chennaiyin, Mumbai City,0,1,0,1,0,3817852,Chennaiyin,Mumbai City,3.269413736,4.237576435,1.295993841,1.251933826,10.05491784,0.320773752,0.425825106,-0.105051354,0,1
301,3817853, Indian Super league, 2021/2022, Goa, East Bengal,1,2,0,1,0,3817853,Goa,East Bengal,5.288799523,2.061207855,1.793236912,1.519843861,10.66308815,0.470352153,0.218942287,0.251409866,1,0
302,3817854, Indian Super league, 2021/2022, ATK Mohun Bagan, Bengaluru,2,0,1,0,0,3817854,ATK Mohun Bagan,Bengaluru,3.335715661,4.277695902,1.360341794,1.456161535,10.42991489,0.329008955,0.400950171,-0.071941216,0,1
303,3817855, Indian Super league, 2021/2022, Kerala Blasters, ATK Mohun Bagan,2,2,0,0,1,3817855,Kerala Blasters,ATK Mohun Bagan,3.160802906,4.258520046,1.522747185,1.138137649,10.08020779,0.275410332,0.46061844,-0.185208108,0,1
304,3817856, Indian Super league, 2021/2022, ATK Mohun Bagan, Jamshedpur,0,1,0,1,0,3817856,ATK Mohun Bagan,Jamshedpur,4.591365082,2.37512485,1.861904294,1.529806341,10.35820057,0.411197592,0.261360338,0.149837254,1,0
305,3817857, Indian Super league, 2021/2022, Hyderabad, Jamshedpur,0,3,0,1,0,3817857,Hyderabad,Jamshedpur,3.758787191,3.04552083,1.639686039,1.478417595,9.922411654,0.362564956,0.323186478,0.039378478,1,0
306,3817858, Indian Super league, 2021/2022, Kerala Blasters, Chennaiyin,3,0,1,0,0,3817858,Kerala Blasters,Chennaiyin,4.634098538,3.454426361,1.412022014,1.139645156,10.64019207,0.409928848,0.350257138,0.05967171,1,0
307,3817859, Indian Super league, 2021/2022, NorthEast United, Jamshedpur,2,3,0,1,0,3817859,NorthEast United,Jamshedpur,3.818474981,3.458296746,1.612096158,1.374669767,10.26353765,0.348909773,0.360082777,-0.011173004,0,1
308,3817860, Indian Super league, 2021/2022, Odisha, Hyderabad,2,3,0,1,0,3817860,Odisha,Hyderabad,3.329386467,4.213251207,1.529838668,1.30262427,10.37510061,0.299001637,0.427992534,-0.128990897,0,1
309,3817861, Indian Super league, 2021/2022, Kerala Blasters, Bengaluru,0,1,0,1,0,3817861,Kerala Blasters,Bengaluru,3.67299425,3.35065647,1.452430501,1.223354425,9.699435646,0.355063769,0.369066065,-0.014002296,0,1
310,3817862, Indian Super league, 2021/2022, Mumbai City, Odisha,4,1,1,0,0,3817862,Mumbai City,Odisha,4.496229582,3.4956441,1.133134004,1.131154069,10.25616176,0.438199958,0.341026606,0.097173352,1,0
311,3817863, Indian Super league, 2021/2022, Hyderabad, Goa,3,2,1,0,0,3817863,Hyderabad,Goa,2.788706206,4.025972481,1.556748582,1.628269126,9.999696395,0.286031359,0.3954572,-0.109425841,0,1
312,3817864, Indian Super league, 2021/2022, Mumbai City, ATK Mohun Bagan,1,1,0,0,1,3817864,Mumbai City,ATK Mohun Bagan,3.565799354,3.783660079,1.380176416,1.283674006,10.01330986,0.34646855,0.387500491,-0.041031942,0,1
313,3817865, Indian Super league, 2021/2022, NorthEast United, Odisha,0,2,0,1,0,3817865,NorthEast United,Odisha,3.903806645,3.599991101,1.489959807,1.33200629,10.32576384,0.362767654,0.363938656,-0.001171002,0,1
314,3817868, Indian Super league, 2021/2022, Bengaluru, Chennaiyin,3,0,1,0,0,3817868,Bengaluru,Chennaiyin,3.567086554,3.71009615,1.491477501,1.539446623,10.30810683,0.350700253,0.355266693,-0.00456644,0,1
315,3817869, Indian Super league, 2021/2022, Bengaluru, Hyderabad,1,2,0,1,0,3817869,Bengaluru,Hyderabad,3.841730276,3.072459914,1.88369904,1.42253748,10.22042671,0.330765907,0.34574109,-0.014975183,0,1
316,3817870, Indian Super league, 2021/2022, Goa, Kerala Blasters,4,4,0,0,1,3817870,Goa,Kerala Blasters,4.34402385,2.792189129,1.605605775,1.567106545,10.3089253,0.417650191,0.274586174,0.143064017,1,0
317,3817871, Indian Super league, 2021/2022, NorthEast United, Hyderabad,0,5,0,1,0,3817871,NorthEast United,Hyderabad,3.670519402,4.062096575,1.49169045,1.054854338,10.27916077,0.314586313,0.437675097,-0.123088784,0,1
318,3817872, Indian Super league, 2021/2022, Bengaluru, Odisha,2,1,1,0,0,3817872,Bengaluru,Odisha,3.74796346,3.650298033,1.443018882,1.245503077,10.08678345,0.351990074,0.381470848,-0.029480774,0,1
319,3817873, Indian Super league, 2021/2022, ATK Mohun Bagan, NorthEast United,3,1,1,0,0,3817873,ATK Mohun Bagan,NorthEast United,3.995964755,3.811698703,1.156743342,1.250312997,10.2147198,0.400356984,0.363997165,0.036359819,1,0
320,3817874, Indian Super league, 2021/2022, Bengaluru, Goa,1,1,0,0,1,3817874,Bengaluru,Goa,2.832078553,3.781009183,1.326254083,1.931705928,9.871047746,0.348243721,0.321704182,0.026539539,1,0
321,3817875, Indian Super league, 2021/2022, Jamshedpur, Goa,1,0,1,0,0,3817875,Jamshedpur,Goa,2.4624033,4.940454123,1.287432455,1.362390485,10.05268036,0.252406447,0.48399988,-0.231593434,0,1
322,3817876, Indian Super league, 2021/2022, Chennaiyin, NorthEast United,2,1,1,0,0,3817876,Chennaiyin,NorthEast United,3.515817396,4.360084136,1.122350014,1.069865371,10.06811692,0.343990121,0.438271508,-0.094281387,0,1
323,3817877, Indian Super league, 2021/2022, NorthEast United, Bengaluru,2,1,1,0,0,3817877,NorthEast United,Bengaluru,3.058589669,4.620075416,1.179838467,1.341067857,10.19957141,0.3156818,0.437160136,-0.121478336,0,1
324,3817878, Indian Super league, 2021/2022, East Bengal, Hyderabad,0,4,0,1,0,3817878,East Bengal,Hyderabad,3.43875704,3.504263123,1.687056753,1.53627047,10.16634739,0.323417116,0.359524347,-0.036107231,0,1
325,3817879, Indian Super league, 2021/2022, Chennaiyin, Hyderabad,1,1,0,0,1,3817879,Chennaiyin,Hyderabad,3.020217696,4.111776114,1.484217957,1.463520862,10.07973263,0.297579381,0.409978455,-0.112399073,0,1
326,3817880, Indian Super league, 2021/2022, Odisha, Chennaiyin,2,2,0,0,1,3817880,Odisha,Chennaiyin,3.455918811,4.116046701,1.067401618,1.374869926,10.01423706,0.375803678,0.380316381,-0.004512703,0,1
327,3817881, Indian Super league, 2021/2022, Jamshedpur, Kerala Blasters,3,0,1,0,0,3817881,Jamshedpur,Kerala Blasters,3.519644198,3.208205172,1.746687172,1.424637083,9.899173625,0.323016267,0.356621209,-0.033604942,0,1
328,3817882, Indian Super league, 2021/2022, East Bengal, Chennaiyin,2,2,0,0,1,3817882,East Bengal,Chennaiyin,4.237193366,3.4072765,1.223296277,1.471586169,10.33935231,0.433826329,0.305530416,0.128295913,1,0
329,3817883, Indian Super league, 2021/2022, Bengaluru, Jamshedpur,3,1,1,0,0,3817883,Bengaluru,Jamshedpur,3.65350487,3.262777048,1.460361128,1.441358511,9.818001556,0.370187582,0.334261473,0.035926108,1,0
330,3817885, Indian Super league, 2021/2022, Mumbai City, East Bengal,1,0,1,0,0,3817885,Mumbai City,East Bengal,3.831135214,3.148853625,1.620039595,1.714180551,10.31420899,0.380569773,0.296165481,0.084404291,1,0
331,3817886, Indian Super league, 2021/2022, Kerala Blasters, NorthEast United,2,1,1,0,0,3817886,Kerala Blasters,NorthEast United,3.940423644,3.410123721,1.295700731,1.406609137,10.05285723,0.403003042,0.328186827,0.074816216,1,0
332,3817887, Indian Super league, 2021/2022, Hyderabad, Mumbai City,2,1,1,0,0,3817887,Hyderabad,Mumbai City,3.139425346,4.239124123,1.322919144,1.657020394,10.35848901,0.335331398,0.376987693,-0.041656295,0,1
333,3817888, Indian Super league, 2021/2022, ATK Mohun Bagan, East Bengal,3,1,1,0,0,3817888,ATK Mohun Bagan,East Bengal,5.449387681,2.273964462,1.439911385,1.15645253,10.31971606,0.500588272,0.247819155,0.252769116,1,0
334,3817890, Indian Super league, 2021/2022, Goa, NorthEast United,1,1,0,0,1,3817890,Goa,NorthEast United,4.957853493,2.569515779,1.428937382,1.172738546,10.1290452,0.464175504,0.278971469,0.185204035,1,0
335,3817891, Indian Super league, 2021/2022, East Bengal, Bengaluru,0,1,0,1,0,3817891,East Bengal,Bengaluru,3.269599603,3.803095762,1.562488472,1.609742168,10.24492601,0.323755711,0.366605094,-0.042849384,0,1
336,3817892, Indian Super league, 2021/2022, Odisha, ATK Mohun Bagan,1,1,0,0,1,3817892,Odisha,ATK Mohun Bagan,3.232664068,4.559302311,1.261416721,1.273550912,10.32693401,0.31420732,0.440321214,-0.126113894,0,1
337,3817893, Indian Super league, 2021/2022, East Bengal, NorthEast United,1,1,0,0,1,3817893,East Bengal,NorthEast United,4.094150046,3.592010668,1.046311443,1.410327027,10.14279918,0.439539968,0.318254855,0.121285113,1,0
338,3817894, Indian Super league, 2021/2022, Goa, Odisha,1,1,0,0,1,3817894,Goa,Odisha,4.680844162,2.680653049,1.36309834,1.492590988,10.21718654,0.470808357,0.249693043,0.221115314,1,0
339,3817895, Indian Super league, 2021/2022, Chennaiyin, Goa,0,5,0,1,0,3817895,Chennaiyin,Goa,2.812908806,5.325893717,1.162511929,1.276320675,10.57763513,0.276689214,0.492745771,-0.216056556,0,1
340,3817896, Indian Super league, 2021/2022, East Bengal, Odisha,1,2,0,1,0,3817896,East Bengal,Odisha,3.891831025,3.777501039,1.069965398,1.454045693,10.19334316,0.419480759,0.332905573,0.086575186,1,0
341,3817897, Indian Super league, 2021/2022, Hyderabad, Kerala Blasters,2,1,1,0,0,3817897,Hyderabad,Kerala Blasters,3.239134862,4.06184866,1.282596349,1.501198449,10.08477832,0.342866928,0.381093807,-0.038226879,0,1
342,3817898, Indian Super league, 2021/2022, Goa, Mumbai City,0,2,0,1,0,3817898,Goa,Mumbai City,4.668923242,2.770135875,1.515802981,1.253066536,10.20792863,0.431643574,0.297109475,0.134534098,1,0
343,3817899, Indian Super league, 2021/2022, Jamshedpur, Odisha,5,1,1,0,0,3817899,Jamshedpur,Odisha,4.577370439,2.71529936,1.188095772,1.538505254,10.01927083,0.491830195,0.236034131,0.255796064,1,0
344,3817900, Indian Super league, 2021/2022, Chennaiyin, Jamshedpur,1,4,0,1,0,3817900,Chennaiyin,Jamshedpur,3.42045713,3.730987366,1.536880658,1.532966137,10.22129129,0.334257435,0.365404114,-0.031146679,0,1
345,3817901, Indian Super league, 2021/2022, Jamshedpur, Mumbai City,3,2,1,0,0,3817901,Jamshedpur,Mumbai City,2.429730179,4.937705174,1.266692368,1.410188808,10.04431653,0.256187329,0.477305621,-0.221118292,0,1
346,3817902, Indian Super league, 2021/2022, Kerala Blasters, East Bengal,1,0,1,0,0,3817902,Kerala Blasters,East Bengal,3.825051151,3.676263861,1.45279789,1.375771301,10.3298842,0.362833163,0.363342936,-0.000509772,0,1
347,3827335, Indian Super league, 2021/2022, Kerala Blasters, Jamshedpur,1,1,0,0,1,3827335,Kerala Blasters,Jamshedpur,3.046964873,3.703202689,1.635175513,1.541996069,9.927339144,0.297540498,0.382416887,-0.084876389,0,1
348,3827336, Indian Super league, 2021/2022, ATK Mohun Bagan, Hyderabad,1,0,1,0,0,3827336,ATK Mohun Bagan,Hyderabad,4.841700981,2.286075102,1.613994228,1.491587268,10.23335758,0.461167704,0.235355996,0.225811709,1,0
349,3827337, Indian Super league, 2021/2022, Jamshedpur, Kerala Blasters,0,1,0,1,0,3827337,Jamshedpur,Kerala Blasters,3.273695281,3.320310613,1.753003678,1.812712333,10.15972191,0.328099919,0.320934174,0.007165745,1,0
350,3827338, Indian Super league, 2021/2022, Hyderabad, ATK Mohun Bagan,3,1,1,0,0,3827338,Hyderabad,ATK Mohun Bagan,3.683481148,4.361426463,1.306715707,1.168231198,10.51985452,0.336981527,0.427754107,-0.09077258,0,1
351,3827767, Indian Super league, 2021/2022, Hyderabad, Kerala Blasters,1,1,0,0,1,3827767,Hyderabad,Kerala Blasters,3.639329485,4.184803492,1.404001342,1.495087261,10.72322158,0.347881966,0.381761912,-0.033879946,0,1
352,68313, La Liga, 2004/2005, Barcelona, Osasuna,3,0,1,0,0,68313,Barcelona,Osasuna,4.327323529,2.638413723,1.888302637,1.494102924,10.34814281,0.380080164,0.293058715,0.087021449,1,0
353,68314, La Liga, 2004/2005, Barcelona, Málaga,4,0,1,0,0,68314,Barcelona,Málaga,5.980746038,2.014118794,1.461564282,1.271305268,10.72773438,0.539767934,0.205484003,0.334283931,1,0
354,68315, La Liga, 2004/2005, Barcelona, Levante,2,1,1,0,0,68315,Barcelona,Levante,4.799893326,2.490651381,1.778286092,1.743057369,10.81188817,0.440687559,0.233620628,0.207066931,1,0
355,68316, La Liga, 2004/2005, Barcelona, Albacete,2,0,1,0,0,68316,Barcelona,Albacete,5.579166133,1.963244652,1.627966245,1.548009819,10.71838685,0.513063186,0.190625801,0.322437385,1,0
356,68317, La Liga, 2005/2006, Barcelona, Real Zaragoza,2,2,0,0,1,68317,Barcelona,Real Zaragoza,4.59846815,2.99040686,1.552039526,1.308654259,10.4495688,0.41677154,0.309466562,0.107304979,1,0
357,68318, La Liga, 2005/2006, Barcelona, Osasuna,3,0,1,0,0,68318,Barcelona,Osasuna,5.301615102,2.203447987,1.602412102,1.570359727,10.67783492,0.493504795,0.209358955,0.284145839,1,0
358,68319, La Liga, 2005/2006, Real Madrid, Barcelona,0,3,0,1,0,68319,Real Madrid,Barcelona,3.251730211,4.307751309,1.239096464,1.291536892,10.09011488,0.327466107,0.421730667,-0.09426456,0,1
359,68320, La Liga, 2005/2006, Villarreal, Barcelona,0,2,0,1,0,68320,Villarreal,Barcelona,3.348940222,3.677009464,1.250511229,1.592472671,9.868933586,0.373991945,0.337933982,0.036057963,1,0
360,68321, La Liga, 2005/2006, Barcelona, Sevilla,2,1,1,0,0,68321,Barcelona,Sevilla,4.435071091,2.82906359,1.893169247,1.679823266,10.83712719,0.389561277,0.280739491,0.108821786,1,0
361,68322, La Liga, 2005/2006, Cádiz, Barcelona,1,3,0,1,0,68322,Cádiz,Barcelona,2.983302171,3.835612975,1.670055926,1.81614742,10.30511849,0.30367372,0.35802805,-0.054354331,0,1
362,68323, La Liga, 2005/2006, Barcelona, Celta Vigo,2,0,1,0,0,68323,Barcelona,Celta Vigo,4.135431334,3.215646233,1.904915337,1.672135436,10.92812834,0.357119839,0.315555054,0.041564785,1,0
363,68324, La Liga, 2005/2006, Barcelona, Deportivo Alavés,2,0,1,0,0,68324,Barcelona,Deportivo Alavés,4.78618293,2.615388468,1.624100841,1.660696492,10.68636873,0.451301906,0.241316099,0.209985807,1,0
364,68325, La Liga, 2005/2006, Mallorca, Barcelona,0,3,0,1,0,68325,Mallorca,Barcelona,3.07401591,4.441330579,1.287999202,1.587495377,10.39084107,0.324662081,0.398604346,-0.073942265,0,1
365,68326, La Liga, 2006/2007, Celta Vigo, Barcelona,2,3,0,1,0,68326,Celta Vigo,Barcelona,2.87965205,4.866407214,1.141014839,1.21037106,10.09744516,0.292054893,0.475075716,-0.183020823,0,1
366,68327, La Liga, 2006/2007, Barcelona, Osasuna,3,0,1,0,0,68327,Barcelona,Osasuna,5.316082861,2.808437378,1.466958925,1.239361183,10.83084035,0.469814433,0.280313902,0.189500531,1,0
